Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Ireland,IRL,2005,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,77233673136.1025
Ireland,IRL,2004,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,72141422268.5903
Ireland,IRL,2003,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,69612843678.6343
Ireland,IRL,2002,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,67665366839.9085
Ireland,IRL,2001,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,65238795559.9323
Ireland,IRL,2000,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,62350312043.7992
Ireland,IRL,1999,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,56394738639.6884
Ireland,IRL,1998,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,51538209442.5154
Ireland,IRL,1997,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,47812201420.475
Ireland,IRL,1996,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,44917178604.6505
Ireland,IRL,1995,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,41939614673.0687
Ireland,IRL,1994,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,40542240771.7125
Ireland,IRL,1993,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,38846954732.4948
Ireland,IRL,1992,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,37749981160.0132
Ireland,IRL,1991,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,36690815129.7414
Ireland,IRL,1990,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,36040331448.7636
Ireland,IRL,2018,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,31.0225839982637
Ireland,IRL,2017,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,32.1652617534743
Ireland,IRL,2016,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,33.7751250551202
Ireland,IRL,2015,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,33.0415478343175
Ireland,IRL,2014,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,42.9953318058608
Ireland,IRL,2013,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,45.0416215919095
Ireland,IRL,2012,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,45.4707738563469
Ireland,IRL,2011,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,46.3926780479364
Ireland,IRL,2010,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,47.5829331898654
Ireland,IRL,2009,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,47.7261456692888
Ireland,IRL,2008,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,48.6726874887392
Ireland,IRL,2007,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,45.497899097646
Ireland,IRL,2006,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,44.1491488479188
Ireland,IRL,2005,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,43.8780392828714
Ireland,IRL,2004,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,43.9838461395294
Ireland,IRL,2003,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,44.727844960464
Ireland,IRL,2002,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,44.776919923202
Ireland,IRL,2001,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,45.7804168001822
Ireland,IRL,2000,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,47.1778023777565
Ireland,IRL,1999,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,47.6493186633423
Ireland,IRL,1998,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,48.7663955557137
Ireland,IRL,1997,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,50.4102876786639
Ireland,IRL,1996,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,53.0896780505909
Ireland,IRL,1995,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,52.6980702915623
Ireland,IRL,1994,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,55.9990148095094
Ireland,IRL,1993,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,56.1920893562464
Ireland,IRL,1992,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,57.7300858276174
Ireland,IRL,1991,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,57.9033913057732
Ireland,IRL,1990,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,57.4785935474689
Ireland,IRL,1989,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,59.7904890602567
Ireland,IRL,1988,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,60.2241820109206
Ireland,IRL,1987,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,60.3004793234303
Ireland,IRL,1986,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,60.9492026404789
Ireland,IRL,1985,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,60.6141167509725
Ireland,IRL,1984,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,59.8587205408052
Ireland,IRL,1983,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,60.6812432648722
Ireland,IRL,1982,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,60.8353087907436
Ireland,IRL,1981,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,67.093141229677
Ireland,IRL,1980,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,66.9337796708489
Ireland,IRL,1979,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,66.4524797858779
Ireland,IRL,1978,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,64.8884732175737
Ireland,IRL,1977,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,65.266104412847
Ireland,IRL,1976,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,65.6449269426986
Ireland,IRL,1975,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,65.2558705280655
Ireland,IRL,1974,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,69.627197129486
Ireland,IRL,1973,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,65.481311368928
Ireland,IRL,1972,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,66.1125378543005
Ireland,IRL,1971,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,69.2347293884637
Ireland,IRL,1970,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,70.0870491874802
Ireland,IRL,2018,Final consumption expenditure (current US$),NE.CON.TOTL.CD,164174678255.759
Ireland,IRL,2017,Final consumption expenditure (current US$),NE.CON.TOTL.CD,147824627930.556
Ireland,IRL,2016,Final consumption expenditure (current US$),NE.CON.TOTL.CD,138509310676.781
Ireland,IRL,2015,Final consumption expenditure (current US$),NE.CON.TOTL.CD,132025181098.749
Ireland,IRL,2014,Final consumption expenditure (current US$),NE.CON.TOTL.CD,152612186416.816
Ireland,IRL,2013,Final consumption expenditure (current US$),NE.CON.TOTL.CD,147870159435.412
Ireland,IRL,2012,Final consumption expenditure (current US$),NE.CON.TOTL.CD,142087473543.726
Ireland,IRL,2011,Final consumption expenditure (current US$),NE.CON.TOTL.CD,153716873749.392
Ireland,IRL,2010,Final consumption expenditure (current US$),NE.CON.TOTL.CD,147443151837.003
Ireland,IRL,2009,Final consumption expenditure (current US$),NE.CON.TOTL.CD,160370974437.344
Ireland,IRL,2008,Final consumption expenditure (current US$),NE.CON.TOTL.CD,185552238757.873
Ireland,IRL,2007,Final consumption expenditure (current US$),NE.CON.TOTL.CD,168351408568.3
Ireland,IRL,2006,Final consumption expenditure (current US$),NE.CON.TOTL.CD,140120751474.094
Ireland,IRL,2005,Final consumption expenditure (current US$),NE.CON.TOTL.CD,126797735107.574
Ireland,IRL,2004,Final consumption expenditure (current US$),NE.CON.TOTL.CD,116564200148.994
Ireland,IRL,2003,Final consumption expenditure (current US$),NE.CON.TOTL.CD,99828205304.7404
Ireland,IRL,2002,Final consumption expenditure (current US$),NE.CON.TOTL.CD,77494348202.5221
Ireland,IRL,2001,Final consumption expenditure (current US$),NE.CON.TOTL.CD,66727406263.9821
Ireland,IRL,2000,Final consumption expenditure (current US$),NE.CON.TOTL.CD,61771950801.5478
Ireland,IRL,1999,Final consumption expenditure (current US$),NE.CON.TOTL.CD,61774863093.9697
Ireland,IRL,1998,Final consumption expenditure (current US$),NE.CON.TOTL.CD,57889975215.8798
Ireland,IRL,1997,Final consumption expenditure (current US$),NE.CON.TOTL.CD,55087627029.6084
Ireland,IRL,1996,Final consumption expenditure (current US$),NE.CON.TOTL.CD,52872069934.4758
Ireland,IRL,1995,Final consumption expenditure (current US$),NE.CON.TOTL.CD,48410653914.1414
Ireland,IRL,1994,Final consumption expenditure (current US$),NE.CON.TOTL.CD,42415274558.3039
Ireland,IRL,1993,Final consumption expenditure (current US$),NE.CON.TOTL.CD,39130582742.1793
Ireland,IRL,1992,Final consumption expenditure (current US$),NE.CON.TOTL.CD,42729502746.8846
Ireland,IRL,1991,Final consumption expenditure (current US$),NE.CON.TOTL.CD,37945374191.9128
Ireland,IRL,1990,Final consumption expenditure (current US$),NE.CON.TOTL.CD,36900526377.4912
Ireland,IRL,1989,Final consumption expenditure (current US$),NE.CON.TOTL.CD,30109816720.6161
Ireland,IRL,1988,Final consumption expenditure (current US$),NE.CON.TOTL.CD,29611067426.5147
Ireland,IRL,1987,Final consumption expenditure (current US$),NE.CON.TOTL.CD,27178671582.397
Ireland,IRL,1986,Final consumption expenditure (current US$),NE.CON.TOTL.CD,23518185565.9178
Ireland,IRL,1985,Final consumption expenditure (current US$),NE.CON.TOTL.CD,17300814691.43
Ireland,IRL,1984,Final consumption expenditure (current US$),NE.CON.TOTL.CD,16228752689.09
Ireland,IRL,1983,Final consumption expenditure (current US$),NE.CON.TOTL.CD,17075699911.9115
Ireland,IRL,1982,Final consumption expenditure (current US$),NE.CON.TOTL.CD,17792032863.8498
Ireland,IRL,1981,Final consumption expenditure (current US$),NE.CON.TOTL.CD,18470577386.234
Ireland,IRL,1980,Final consumption expenditure (current US$),NE.CON.TOTL.CD,19392213788.6389
Ireland,IRL,1979,Final consumption expenditure (current US$),NE.CON.TOTL.CD,15898493068.9878
Ireland,IRL,1978,Final consumption expenditure (current US$),NE.CON.TOTL.CD,12328430383.5699
Ireland,IRL,1977,Final consumption expenditure (current US$),NE.CON.TOTL.CD,9504763841.18698
Ireland,IRL,1976,Final consumption expenditure (current US$),NE.CON.TOTL.CD,8122713982.45117
Ireland,IRL,1975,Final consumption expenditure (current US$),NE.CON.TOTL.CD,8167039895.47038
Ireland,IRL,1974,Final consumption expenditure (current US$),NE.CON.TOTL.CD,7033391824.71
Ireland,IRL,1973,Final consumption expenditure (current US$),NE.CON.TOTL.CD,6227025853.75265
Ireland,IRL,1972,Final consumption expenditure (current US$),NE.CON.TOTL.CD,5277937647.52164
Ireland,IRL,1971,Final consumption expenditure (current US$),NE.CON.TOTL.CD,4416550785.74166
Ireland,IRL,1970,Final consumption expenditure (current US$),NE.CON.TOTL.CD,3818609147.60915
Ireland,IRL,2018,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,139086549900
Ireland,IRL,2017,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,131179193600
Ireland,IRL,2016,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,125217282400
Ireland,IRL,2015,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,119041687700
Ireland,IRL,2014,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,115028495700
Ireland,IRL,2013,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,111369768300
Ireland,IRL,2012,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,110585771500
Ireland,IRL,2011,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,110577040700
Ireland,IRL,2010,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,111326207500
Ireland,IRL,2009,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,115435027400
Ireland,IRL,2008,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,126676513400
Ireland,IRL,2007,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,122997539100
Ireland,IRL,2006,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,111690251000
Ireland,IRL,2005,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,101958058800
Ireland,IRL,2004,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,93880806800
Ireland,IRL,2003,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,88447789900
Ireland,IRL,2002,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,82345494400
Ireland,IRL,2001,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,74567876500
Ireland,IRL,2000,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,67047275400
Ireland,IRL,1999,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,57981886500
Ireland,IRL,1998,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,51620490900
Ireland,IRL,1997,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,46141396400
Ireland,IRL,1996,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,41959274700
Ireland,IRL,1995,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,38341237900
Ireland,IRL,1994,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,36010568100
Ireland,IRL,1993,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,33648388100
Ireland,IRL,1992,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,31889027900
Ireland,IRL,1991,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,29935105700
Ireland,IRL,1990,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,28328534100
Ireland,IRL,1989,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,26975384800
Ireland,IRL,1988,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,24680824700
Ireland,IRL,1987,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,23221457000
Ireland,IRL,1986,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,22191759900
Ireland,IRL,1985,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,20773088200
Ireland,IRL,1984,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,19010360900
Ireland,IRL,1983,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,17446242600
Ireland,IRL,1982,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,15916752600
Ireland,IRL,1981,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,14571438500
Ireland,IRL,1980,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,11982448900
Ireland,IRL,1979,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,9863425100
Ireland,IRL,1978,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,8163886600
Ireland,IRL,1977,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,6918517600
Ireland,IRL,1976,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,5739509700
Ireland,IRL,1975,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,4687880900
Ireland,IRL,1974,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,3819835100
Ireland,IRL,1973,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,3227467500
Ireland,IRL,1972,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,2683303500
